"date","borough","coords_cbd","ridership","min_temp","snow","rain","unemp"
2024-06-01,"Bronx",FALSE,140211,62,0,0,4.7
2024-06-01,"Brooklyn",FALSE,NA,62,0,0,4.7
2024-06-01,"Brooklyn",TRUE,20848,62,0,0,4.7
2024-06-01,"Manhattan",FALSE,NA,62,0,0,4.7
2024-06-01,"Manhattan",TRUE,NA,62,0,0,4.7
2024-06-01,"Queens",FALSE,NA,62,0,0,4.7
2024-06-02,"Bronx",FALSE,107377,62,0,0,NA
2024-06-02,"Brooklyn",FALSE,NA,62,0,0,NA
2024-06-02,"Brooklyn",TRUE,16680,62,0,0,NA
2024-06-02,"Manhattan",FALSE,NA,62,0,0,NA
2024-06-02,"Manhattan",TRUE,NA,62,0,0,NA
2024-06-02,"Queens",FALSE,NA,62,0,0,NA
2024-06-03,"Bronx",FALSE,219735,66,0,0.02,NA
2024-06-03,"Brooklyn",FALSE,NA,66,0,0.02,NA
2024-06-03,"Brooklyn",TRUE,19945,66,0,0.02,NA
2024-06-03,"Manhattan",FALSE,NA,66,0,0.02,NA
2024-06-03,"Manhattan",TRUE,NA,66,0,0.02,NA
2024-06-03,"Queens",FALSE,NA,66,0,0.02,NA
2024-06-04,"Bronx",FALSE,NA,64,0,0,NA
2024-06-04,"Brooklyn",FALSE,NA,64,0,0,NA
2024-06-04,"Brooklyn",TRUE,NA,64,0,0,NA
2024-06-04,"Manhattan",FALSE,NA,64,0,0,NA
2024-06-04,"Manhattan",TRUE,NA,64,0,0,NA
2024-06-04,"Queens",FALSE,NA,64,0,0,NA
2024-06-05,"Bronx",FALSE,NA,63,0,0.04,NA
2024-06-05,"Brooklyn",FALSE,NA,63,0,0.04,NA
2024-06-05,"Brooklyn",TRUE,NA,63,0,0.04,NA
2024-06-05,"Manhattan",FALSE,NA,63,0,0.04,NA
2024-06-05,"Manhattan",TRUE,NA,63,0,0.04,NA
2024-06-05,"Queens",FALSE,NA,63,0,0.04,NA
2024-06-06,"Bronx",FALSE,NA,69,0,0.58,NA
2024-06-06,"Brooklyn",FALSE,NA,69,0,0.58,NA
2024-06-06,"Brooklyn",TRUE,21524,69,0,0.58,NA
2024-06-06,"Manhattan",FALSE,NA,69,0,0.58,NA
2024-06-06,"Manhattan",TRUE,NA,69,0,0.58,NA
2024-06-06,"Queens",FALSE,NA,69,0,0.58,NA
2024-06-07,"Bronx",FALSE,NA,67,0,0,NA
2024-06-07,"Brooklyn",FALSE,NA,67,0,0,NA
2024-06-07,"Brooklyn",TRUE,22216,67,0,0,NA
2024-06-07,"Manhattan",FALSE,NA,67,0,0,NA
2024-06-07,"Manhattan",TRUE,NA,67,0,0,NA
2024-06-07,"Queens",FALSE,NA,67,0,0,NA
2024-06-08,"Bronx",FALSE,NA,65,0,0,NA
2024-06-08,"Brooklyn",FALSE,NA,65,0,0,NA
2024-06-08,"Brooklyn",TRUE,22145,65,0,0,NA
2024-06-08,"Manhattan",FALSE,NA,65,0,0,NA
2024-06-08,"Manhattan",TRUE,NA,65,0,0,NA
2024-06-08,"Queens",FALSE,NA,65,0,0,NA
2024-06-09,"Bronx",FALSE,NA,65,0,0,NA
2024-06-09,"Brooklyn",FALSE,NA,65,0,0,NA
2024-06-09,"Brooklyn",TRUE,16924,65,0,0,NA
2024-06-09,"Manhattan",FALSE,NA,65,0,0,NA
2024-06-09,"Manhattan",TRUE,NA,65,0,0,NA
2024-06-09,"Queens",FALSE,NA,65,0,0,NA
2024-06-10,"Bronx",FALSE,223122,63,0,0,NA
2024-06-10,"Brooklyn",FALSE,NA,63,0,0,NA
2024-06-10,"Brooklyn",TRUE,21386,63,0,0,NA
2024-06-10,"Manhattan",FALSE,NA,63,0,0,NA
2024-06-10,"Manhattan",TRUE,NA,63,0,0,NA
2024-06-10,"Queens",FALSE,NA,63,0,0,NA
2024-06-11,"Bronx",FALSE,227745,60,0,0,NA
2024-06-11,"Brooklyn",FALSE,NA,60,0,0,NA
2024-06-11,"Brooklyn",TRUE,NA,60,0,0,NA
2024-06-11,"Manhattan",FALSE,NA,60,0,0,NA
2024-06-11,"Manhattan",TRUE,NA,60,0,0,NA
2024-06-11,"Queens",FALSE,NA,60,0,0,NA
2024-06-12,"Bronx",FALSE,225459,62,0,0,NA
2024-06-12,"Brooklyn",FALSE,NA,62,0,0,NA
2024-06-12,"Brooklyn",TRUE,NA,62,0,0,NA
2024-06-12,"Manhattan",FALSE,NA,62,0,0,NA
2024-06-12,"Manhattan",TRUE,NA,62,0,0,NA
2024-06-12,"Queens",FALSE,NA,62,0,0,NA
2024-06-13,"Bronx",FALSE,226780,63,0,0,NA
2024-06-13,"Brooklyn",FALSE,NA,63,0,0,NA
2024-06-13,"Brooklyn",TRUE,NA,63,0,0,NA
2024-06-13,"Manhattan",FALSE,NA,63,0,0,NA
2024-06-13,"Manhattan",TRUE,NA,63,0,0,NA
2024-06-13,"Queens",FALSE,NA,63,0,0,NA
2024-06-14,"Bronx",FALSE,NA,66,0,0.85,NA
2024-06-14,"Brooklyn",FALSE,NA,66,0,0.85,NA
2024-06-14,"Brooklyn",TRUE,20284,66,0,0.85,NA
2024-06-14,"Manhattan",FALSE,NA,66,0,0.85,NA
2024-06-14,"Manhattan",TRUE,NA,66,0,0.85,NA
2024-06-14,"Queens",FALSE,NA,66,0,0.85,NA
2024-06-15,"Bronx",FALSE,133191,65,0,0,NA
2024-06-15,"Brooklyn",FALSE,NA,65,0,0,NA
2024-06-15,"Brooklyn",TRUE,21423,65,0,0,NA
2024-06-15,"Manhattan",FALSE,NA,65,0,0,NA
2024-06-15,"Manhattan",TRUE,NA,65,0,0,NA
2024-06-15,"Queens",FALSE,NA,65,0,0,NA
2024-06-16,"Bronx",FALSE,101392,63,0,0,NA
2024-06-16,"Brooklyn",FALSE,NA,63,0,0,NA
2024-06-16,"Brooklyn",TRUE,17961,63,0,0,NA
2024-06-16,"Manhattan",FALSE,NA,63,0,0,NA
2024-06-16,"Manhattan",TRUE,NA,63,0,0,NA
2024-06-16,"Queens",FALSE,NA,63,0,0,NA
2024-06-17,"Bronx",FALSE,203191,64,0,0,NA
2024-06-17,"Brooklyn",FALSE,NA,64,0,0,NA
2024-06-17,"Brooklyn",TRUE,20008,64,0,0,NA
2024-06-17,"Manhattan",FALSE,NA,64,0,0,NA
2024-06-17,"Manhattan",TRUE,NA,64,0,0,NA
2024-06-17,"Queens",FALSE,NA,64,0,0,NA
2024-06-18,"Bronx",FALSE,NA,69,0,0,NA
2024-06-18,"Brooklyn",FALSE,NA,69,0,0,NA
2024-06-18,"Brooklyn",TRUE,NA,69,0,0,NA
2024-06-18,"Manhattan",FALSE,NA,69,0,0,NA
2024-06-18,"Manhattan",TRUE,NA,69,0,0,NA
2024-06-18,"Queens",FALSE,NA,69,0,0,NA
2024-06-19,"Bronx",FALSE,NA,67,0,0,NA
2024-06-19,"Brooklyn",FALSE,NA,67,0,0,NA
2024-06-19,"Brooklyn",TRUE,20691,67,0,0,NA
2024-06-19,"Manhattan",FALSE,NA,67,0,0,NA
2024-06-19,"Manhattan",TRUE,NA,67,0,0,NA
2024-06-19,"Queens",FALSE,NA,67,0,0,NA
2024-06-20,"Bronx",FALSE,NA,68,0,0,NA
2024-06-20,"Brooklyn",FALSE,NA,68,0,0,NA
2024-06-20,"Brooklyn",TRUE,NA,68,0,0,NA
2024-06-20,"Manhattan",FALSE,NA,68,0,0,NA
2024-06-20,"Manhattan",TRUE,NA,68,0,0,NA
2024-06-20,"Queens",FALSE,NA,68,0,0,NA
2024-06-21,"Bronx",FALSE,NA,68,0,0,NA
2024-06-21,"Brooklyn",FALSE,NA,68,0,0,NA
2024-06-21,"Brooklyn",TRUE,20888,68,0,0,NA
2024-06-21,"Manhattan",FALSE,NA,68,0,0,NA
2024-06-21,"Manhattan",TRUE,NA,68,0,0,NA
2024-06-21,"Queens",FALSE,NA,68,0,0,NA
2024-06-22,"Bronx",FALSE,NA,72,0,0.04,NA
2024-06-22,"Brooklyn",FALSE,NA,72,0,0.04,NA
2024-06-22,"Brooklyn",TRUE,20084,72,0,0.04,NA
2024-06-22,"Manhattan",FALSE,NA,72,0,0.04,NA
2024-06-22,"Manhattan",TRUE,NA,72,0,0.04,NA
2024-06-22,"Queens",FALSE,NA,72,0,0.04,NA
2024-06-23,"Bronx",FALSE,NA,70,0,0,NA
2024-06-23,"Brooklyn",FALSE,NA,70,0,0,NA
2024-06-23,"Brooklyn",TRUE,15426,70,0,0,NA
2024-06-23,"Manhattan",FALSE,NA,70,0,0,NA
2024-06-23,"Manhattan",TRUE,NA,70,0,0,NA
2024-06-23,"Queens",FALSE,NA,70,0,0,NA
2024-06-24,"Bronx",FALSE,209680,69,0,0,NA
2024-06-24,"Brooklyn",FALSE,NA,69,0,0,NA
2024-06-24,"Brooklyn",TRUE,NA,69,0,0,NA
2024-06-24,"Manhattan",FALSE,NA,69,0,0,NA
2024-06-24,"Manhattan",TRUE,NA,69,0,0,NA
2024-06-24,"Queens",FALSE,NA,69,0,0,NA
2024-06-25,"Bronx",FALSE,218980,71,0,0,NA
2024-06-25,"Brooklyn",FALSE,NA,71,0,0,NA
2024-06-25,"Brooklyn",TRUE,NA,71,0,0,NA
2024-06-25,"Manhattan",FALSE,NA,71,0,0,NA
2024-06-25,"Manhattan",TRUE,NA,71,0,0,NA
2024-06-25,"Queens",FALSE,NA,71,0,0,NA
2024-06-26,"Bronx",FALSE,220586,68,0,0.26,NA
2024-06-26,"Brooklyn",FALSE,NA,68,0,0.26,NA
2024-06-26,"Brooklyn",TRUE,NA,68,0,0.26,NA
2024-06-26,"Manhattan",FALSE,NA,68,0,0.26,NA
2024-06-26,"Manhattan",TRUE,NA,68,0,0.26,NA
2024-06-26,"Queens",FALSE,NA,68,0,0.26,NA
2024-06-27,"Bronx",FALSE,217164,70,0,0.57,NA
2024-06-27,"Brooklyn",FALSE,NA,70,0,0.57,NA
2024-06-27,"Brooklyn",TRUE,NA,70,0,0.57,NA
2024-06-27,"Manhattan",FALSE,NA,70,0,0.57,NA
2024-06-27,"Manhattan",TRUE,NA,70,0,0.57,NA
2024-06-27,"Queens",FALSE,NA,70,0,0.57,NA
2024-06-28,"Bronx",FALSE,NA,63,0,0,NA
2024-06-28,"Brooklyn",FALSE,NA,63,0,0,NA
2024-06-28,"Brooklyn",TRUE,22440,63,0,0,NA
2024-06-28,"Manhattan",FALSE,NA,63,0,0,NA
2024-06-28,"Manhattan",TRUE,NA,63,0,0,NA
2024-06-28,"Queens",FALSE,NA,63,0,0,NA
2024-06-29,"Bronx",FALSE,126286,64,0,0.02,NA
2024-06-29,"Brooklyn",FALSE,NA,64,0,0.02,NA
2024-06-29,"Brooklyn",TRUE,20972,64,0,0.02,NA
2024-06-29,"Manhattan",FALSE,NA,64,0,0.02,NA
2024-06-29,"Manhattan",TRUE,NA,64,0,0.02,NA
2024-06-29,"Queens",FALSE,NA,64,0,0.02,NA
2024-06-30,"Bronx",FALSE,98414,70,0,0.57,NA
2024-06-30,"Brooklyn",FALSE,NA,70,0,0.57,NA
2024-06-30,"Brooklyn",TRUE,14434,70,0,0.57,NA
2024-06-30,"Manhattan",FALSE,NA,70,0,0.57,NA
2024-06-30,"Manhattan",TRUE,NA,70,0,0.57,NA
2024-06-30,"Queens",FALSE,NA,70,0,0.57,NA
2024-07-01,"Bronx",FALSE,212044,64,0,0,5.2
2024-07-01,"Brooklyn",FALSE,NA,64,0,0,5.2
2024-07-01,"Brooklyn",TRUE,20453,64,0,0,5.2
2024-07-01,"Manhattan",FALSE,NA,64,0,0,5.2
2024-07-01,"Manhattan",TRUE,NA,64,0,0,5.2
2024-07-01,"Queens",FALSE,NA,64,0,0,5.2
2024-07-02,"Bronx",FALSE,NA,65,0,0,NA
2024-07-02,"Brooklyn",FALSE,NA,65,0,0,NA
2024-07-02,"Brooklyn",TRUE,22531,65,0,0,NA
2024-07-02,"Manhattan",FALSE,NA,65,0,0,NA
2024-07-02,"Manhattan",TRUE,NA,65,0,0,NA
2024-07-02,"Queens",FALSE,NA,65,0,0,NA
2024-07-03,"Bronx",FALSE,NA,64,0,0,NA
2024-07-03,"Brooklyn",FALSE,NA,64,0,0,NA
2024-07-03,"Brooklyn",TRUE,21092,64,0,0,NA
2024-07-03,"Manhattan",FALSE,NA,64,0,0,NA
2024-07-03,"Manhattan",TRUE,NA,64,0,0,NA
2024-07-03,"Queens",FALSE,NA,64,0,0,NA
2024-07-04,"Bronx",FALSE,NA,68,0,0.07,NA
2024-07-04,"Brooklyn",FALSE,NA,68,0,0.07,NA
2024-07-04,"Brooklyn",TRUE,17606,68,0,0.07,NA
2024-07-04,"Manhattan",FALSE,NA,68,0,0.07,NA
2024-07-04,"Manhattan",TRUE,NA,68,0,0.07,NA
2024-07-04,"Queens",FALSE,NA,68,0,0.07,NA
2024-07-05,"Bronx",FALSE,NA,71,0,0.03,NA
2024-07-05,"Brooklyn",FALSE,NA,71,0,0.03,NA
2024-07-05,"Brooklyn",TRUE,17880,71,0,0.03,NA
2024-07-05,"Manhattan",FALSE,NA,71,0,0.03,NA
2024-07-05,"Manhattan",TRUE,NA,71,0,0.03,NA
2024-07-05,"Queens",FALSE,NA,71,0,0.03,NA
2024-07-06,"Bronx",FALSE,NA,70,0,0.01,NA
2024-07-06,"Brooklyn",FALSE,NA,70,0,0.01,NA
2024-07-06,"Brooklyn",TRUE,19239,70,0,0.01,NA
2024-07-06,"Manhattan",FALSE,NA,70,0,0.01,NA
2024-07-06,"Manhattan",TRUE,NA,70,0,0.01,NA
2024-07-06,"Queens",FALSE,NA,70,0,0.01,NA
2024-07-07,"Bronx",FALSE,NA,73,0,0,NA
2024-07-07,"Brooklyn",FALSE,NA,73,0,0,NA
2024-07-07,"Brooklyn",TRUE,16030,73,0,0,NA
2024-07-07,"Manhattan",FALSE,NA,73,0,0,NA
2024-07-07,"Manhattan",TRUE,NA,73,0,0,NA
2024-07-07,"Queens",FALSE,258605,73,0,0,NA
2024-07-08,"Bronx",FALSE,210659,72,0,0,NA
2024-07-08,"Brooklyn",FALSE,NA,72,0,0,NA
2024-07-08,"Brooklyn",TRUE,19929,72,0,0,NA
2024-07-08,"Manhattan",FALSE,NA,72,0,0,NA
2024-07-08,"Manhattan",TRUE,NA,72,0,0,NA
2024-07-08,"Queens",FALSE,NA,72,0,0,NA
2024-07-09,"Bronx",FALSE,216944,72,0,0,NA
2024-07-09,"Brooklyn",FALSE,NA,72,0,0,NA
2024-07-09,"Brooklyn",TRUE,NA,72,0,0,NA
2024-07-09,"Manhattan",FALSE,NA,72,0,0,NA
2024-07-09,"Manhattan",TRUE,NA,72,0,0,NA
2024-07-09,"Queens",FALSE,NA,72,0,0,NA
2024-07-10,"Bronx",FALSE,223098,74,0,0,NA
2024-07-10,"Brooklyn",FALSE,NA,74,0,0,NA
2024-07-10,"Brooklyn",TRUE,NA,74,0,0,NA
2024-07-10,"Manhattan",FALSE,NA,74,0,0,NA
2024-07-10,"Manhattan",TRUE,NA,74,0,0,NA
2024-07-10,"Queens",FALSE,NA,74,0,0,NA
2024-07-11,"Bronx",FALSE,222157,72,0,0.01,NA
2024-07-11,"Brooklyn",FALSE,NA,72,0,0.01,NA
2024-07-11,"Brooklyn",TRUE,NA,72,0,0.01,NA
2024-07-11,"Manhattan",FALSE,NA,72,0,0.01,NA
2024-07-11,"Manhattan",TRUE,NA,72,0,0.01,NA
2024-07-11,"Queens",FALSE,NA,72,0,0.01,NA
2024-07-12,"Bronx",FALSE,208510,72,0,0.13,NA
2024-07-12,"Brooklyn",FALSE,NA,72,0,0.13,NA
2024-07-12,"Brooklyn",TRUE,20163,72,0,0.13,NA
2024-07-12,"Manhattan",FALSE,NA,72,0,0.13,NA
2024-07-12,"Manhattan",TRUE,NA,72,0,0.13,NA
2024-07-12,"Queens",FALSE,NA,72,0,0.13,NA
2024-07-13,"Bronx",FALSE,111948,72,0,0.75,NA
2024-07-13,"Brooklyn",FALSE,NA,72,0,0.75,NA
2024-07-13,"Brooklyn",TRUE,19532,72,0,0.75,NA
2024-07-13,"Manhattan",FALSE,NA,72,0,0.75,NA
2024-07-13,"Manhattan",TRUE,NA,72,0,0.75,NA
2024-07-13,"Queens",FALSE,NA,72,0,0.75,NA
2024-07-14,"Bronx",FALSE,95462,75,0,0,NA
2024-07-14,"Brooklyn",FALSE,NA,75,0,0,NA
2024-07-14,"Brooklyn",TRUE,17844,75,0,0,NA
2024-07-14,"Manhattan",FALSE,NA,75,0,0,NA
2024-07-14,"Manhattan",TRUE,NA,75,0,0,NA
2024-07-14,"Queens",FALSE,NA,75,0,0,NA
2024-07-15,"Bronx",FALSE,206329,72,0,0.3,NA
2024-07-15,"Brooklyn",FALSE,NA,72,0,0.3,NA
2024-07-15,"Brooklyn",TRUE,20371,72,0,0.3,NA
2024-07-15,"Manhattan",FALSE,NA,72,0,0.3,NA
2024-07-15,"Manhattan",TRUE,NA,72,0,0.3,NA
2024-07-15,"Queens",FALSE,NA,72,0,0.3,NA
2024-07-16,"Bronx",FALSE,211453,78,0,0,NA
2024-07-16,"Brooklyn",FALSE,NA,78,0,0,NA
2024-07-16,"Brooklyn",TRUE,NA,78,0,0,NA
2024-07-16,"Manhattan",FALSE,NA,78,0,0,NA
2024-07-16,"Manhattan",TRUE,NA,78,0,0,NA
2024-07-16,"Queens",FALSE,NA,78,0,0,NA
2024-07-17,"Bronx",FALSE,216021,74,0,0.73,NA
2024-07-17,"Brooklyn",FALSE,NA,74,0,0.73,NA
2024-07-17,"Brooklyn",TRUE,21743,74,0,0.73,NA
2024-07-17,"Manhattan",FALSE,NA,74,0,0.73,NA
2024-07-17,"Manhattan",TRUE,NA,74,0,0.73,NA
2024-07-17,"Queens",FALSE,NA,74,0,0.73,NA
2024-07-18,"Bronx",FALSE,220098,72,0,0,NA
2024-07-18,"Brooklyn",FALSE,NA,72,0,0,NA
2024-07-18,"Brooklyn",TRUE,NA,72,0,0,NA
2024-07-18,"Manhattan",FALSE,NA,72,0,0,NA
2024-07-18,"Manhattan",TRUE,NA,72,0,0,NA
2024-07-18,"Queens",FALSE,NA,72,0,0,NA
2024-07-19,"Bronx",FALSE,NA,68,0,0,NA
2024-07-19,"Brooklyn",FALSE,NA,68,0,0,NA
2024-07-19,"Brooklyn",TRUE,21722,68,0,0,NA
2024-07-19,"Manhattan",FALSE,NA,68,0,0,NA
2024-07-19,"Manhattan",TRUE,NA,68,0,0,NA
2024-07-19,"Queens",FALSE,NA,68,0,0,NA
2024-07-20,"Bronx",FALSE,NA,68,0,0,NA
2024-07-20,"Brooklyn",FALSE,NA,68,0,0,NA
2024-07-20,"Brooklyn",TRUE,20592,68,0,0,NA
2024-07-20,"Manhattan",FALSE,NA,68,0,0,NA
2024-07-20,"Manhattan",TRUE,NA,68,0,0,NA
2024-07-20,"Queens",FALSE,NA,68,0,0,NA
2024-07-21,"Bronx",FALSE,NA,72,0,0,NA
2024-07-21,"Brooklyn",FALSE,NA,72,0,0,NA
2024-07-21,"Brooklyn",TRUE,17840,72,0,0,NA
2024-07-21,"Manhattan",FALSE,NA,72,0,0,NA
2024-07-21,"Manhattan",TRUE,NA,72,0,0,NA
2024-07-21,"Queens",FALSE,NA,72,0,0,NA
2024-07-22,"Bronx",FALSE,NA,72,0,0.05,NA
2024-07-22,"Brooklyn",FALSE,NA,72,0,0.05,NA
2024-07-22,"Brooklyn",TRUE,19711,72,0,0.05,NA
2024-07-22,"Manhattan",FALSE,NA,72,0,0.05,NA
2024-07-22,"Manhattan",TRUE,NA,72,0,0.05,NA
2024-07-22,"Queens",FALSE,NA,72,0,0.05,NA
2024-07-23,"Bronx",FALSE,NA,73,0,0.02,NA
2024-07-23,"Brooklyn",FALSE,NA,73,0,0.02,NA
2024-07-23,"Brooklyn",TRUE,NA,73,0,0.02,NA
2024-07-23,"Manhattan",FALSE,NA,73,0,0.02,NA
2024-07-23,"Manhattan",TRUE,NA,73,0,0.02,NA
2024-07-23,"Queens",FALSE,NA,73,0,0.02,NA
2024-07-24,"Bronx",FALSE,NA,75,0,0,NA
2024-07-24,"Brooklyn",FALSE,NA,75,0,0,NA
2024-07-24,"Brooklyn",TRUE,21938,75,0,0,NA
2024-07-24,"Manhattan",FALSE,NA,75,0,0,NA
2024-07-24,"Manhattan",TRUE,NA,75,0,0,NA
2024-07-24,"Queens",FALSE,NA,75,0,0,NA
2024-07-25,"Bronx",FALSE,218351,75,0,0,NA
2024-07-25,"Brooklyn",FALSE,NA,75,0,0,NA
2024-07-25,"Brooklyn",TRUE,NA,75,0,0,NA
2024-07-25,"Manhattan",FALSE,NA,75,0,0,NA
2024-07-25,"Manhattan",TRUE,NA,75,0,0,NA
2024-07-25,"Queens",FALSE,NA,75,0,0,NA
2024-07-26,"Bronx",FALSE,209887,68,0,0,NA
2024-07-26,"Brooklyn",FALSE,NA,68,0,0,NA
2024-07-26,"Brooklyn",TRUE,21827,68,0,0,NA
2024-07-26,"Manhattan",FALSE,NA,68,0,0,NA
2024-07-26,"Manhattan",TRUE,NA,68,0,0,NA
2024-07-26,"Queens",FALSE,NA,68,0,0,NA
2024-07-27,"Bronx",FALSE,NA,69,0,0,NA
2024-07-27,"Brooklyn",FALSE,NA,69,0,0,NA
2024-07-27,"Brooklyn",TRUE,21788,69,0,0,NA
2024-07-27,"Manhattan",FALSE,NA,69,0,0,NA
2024-07-27,"Manhattan",TRUE,NA,69,0,0,NA
2024-07-27,"Queens",FALSE,NA,69,0,0,NA
2024-07-28,"Bronx",FALSE,NA,71,0,0,NA
2024-07-28,"Brooklyn",FALSE,NA,71,0,0,NA
2024-07-28,"Brooklyn",TRUE,18067,71,0,0,NA
2024-07-28,"Manhattan",FALSE,NA,71,0,0,NA
2024-07-28,"Manhattan",TRUE,NA,71,0,0,NA
2024-07-28,"Queens",FALSE,NA,71,0,0,NA
2024-07-29,"Bronx",FALSE,203019,68,0,0.05,NA
2024-07-29,"Brooklyn",FALSE,NA,68,0,0.05,NA
2024-07-29,"Brooklyn",TRUE,19800,68,0,0.05,NA
2024-07-29,"Manhattan",FALSE,NA,68,0,0.05,NA
2024-07-29,"Manhattan",TRUE,NA,68,0,0.05,NA
2024-07-29,"Queens",FALSE,NA,68,0,0.05,NA
2024-07-30,"Bronx",FALSE,214697,72,0,0,NA
2024-07-30,"Brooklyn",FALSE,NA,72,0,0,NA
2024-07-30,"Brooklyn",TRUE,22687,72,0,0,NA
2024-07-30,"Manhattan",FALSE,NA,72,0,0,NA
2024-07-30,"Manhattan",TRUE,NA,72,0,0,NA
2024-07-30,"Queens",FALSE,NA,72,0,0,NA
2024-07-31,"Bronx",FALSE,213155,75,0,0,NA
2024-07-31,"Brooklyn",FALSE,NA,75,0,0,NA
2024-07-31,"Brooklyn",TRUE,21126,75,0,0,NA
2024-07-31,"Manhattan",FALSE,NA,75,0,0,NA
2024-07-31,"Manhattan",TRUE,NA,75,0,0,NA
2024-07-31,"Queens",FALSE,NA,75,0,0,NA
2024-08-01,"Bronx",FALSE,213750,75,0,0,5.1
2024-08-01,"Brooklyn",FALSE,NA,75,0,0,5.1
2024-08-01,"Brooklyn",TRUE,22393,75,0,0,5.1
2024-08-01,"Manhattan",FALSE,NA,75,0,0,5.1
2024-08-01,"Manhattan",TRUE,NA,75,0,0,5.1
2024-08-01,"Queens",FALSE,NA,75,0,0,5.1
2024-08-02,"Bronx",FALSE,NA,75,0,0.18,NA
2024-08-02,"Brooklyn",FALSE,NA,75,0,0.18,NA
2024-08-02,"Brooklyn",TRUE,18869,75,0,0.18,NA
2024-08-02,"Manhattan",FALSE,NA,75,0,0.18,NA
2024-08-02,"Manhattan",TRUE,NA,75,0,0.18,NA
2024-08-02,"Queens",FALSE,NA,75,0,0.18,NA
2024-08-03,"Bronx",FALSE,NA,74,0,1.28,NA
2024-08-03,"Brooklyn",FALSE,NA,74,0,1.28,NA
2024-08-03,"Brooklyn",TRUE,17862,74,0,1.28,NA
2024-08-03,"Manhattan",FALSE,NA,74,0,1.28,NA
2024-08-03,"Manhattan",TRUE,NA,74,0,1.28,NA
2024-08-03,"Queens",FALSE,NA,74,0,1.28,NA
2024-08-04,"Bronx",FALSE,NA,72,0,0.18,NA
2024-08-04,"Brooklyn",FALSE,NA,72,0,0.18,NA
2024-08-04,"Brooklyn",TRUE,15605,72,0,0.18,NA
2024-08-04,"Manhattan",FALSE,NA,72,0,0.18,NA
2024-08-04,"Manhattan",TRUE,NA,72,0,0.18,NA
2024-08-04,"Queens",FALSE,NA,72,0,0.18,NA
2024-08-05,"Bronx",FALSE,200814,72,0,0,NA
2024-08-05,"Brooklyn",FALSE,NA,72,0,0,NA
2024-08-05,"Brooklyn",TRUE,21877,72,0,0,NA
2024-08-05,"Manhattan",FALSE,NA,72,0,0,NA
2024-08-05,"Manhattan",TRUE,NA,72,0,0,NA
2024-08-05,"Queens",FALSE,NA,72,0,0,NA
2024-08-06,"Bronx",FALSE,204388,72,0,0.83,NA
2024-08-06,"Brooklyn",FALSE,NA,72,0,0.83,NA
2024-08-06,"Brooklyn",TRUE,NA,72,0,0.83,NA
2024-08-06,"Manhattan",FALSE,NA,72,0,0.83,NA
2024-08-06,"Manhattan",TRUE,NA,72,0,0.83,NA
2024-08-06,"Queens",FALSE,NA,72,0,0.83,NA
2024-08-07,"Bronx",FALSE,NA,66,0,0.06,NA
2024-08-07,"Brooklyn",FALSE,NA,66,0,0.06,NA
2024-08-07,"Brooklyn",TRUE,20036,66,0,0.06,NA
2024-08-07,"Manhattan",FALSE,NA,66,0,0.06,NA
2024-08-07,"Manhattan",TRUE,NA,66,0,0.06,NA
2024-08-07,"Queens",FALSE,NA,66,0,0.06,NA
2024-08-08,"Bronx",FALSE,NA,66,0,0.28,NA
2024-08-08,"Brooklyn",FALSE,NA,66,0,0.28,NA
2024-08-08,"Brooklyn",TRUE,19623,66,0,0.28,NA
2024-08-08,"Manhattan",FALSE,NA,66,0,0.28,NA
2024-08-08,"Manhattan",TRUE,NA,66,0,0.28,NA
2024-08-08,"Queens",FALSE,NA,66,0,0.28,NA
2024-08-09,"Bronx",FALSE,198077,73,0,0.26,NA
2024-08-09,"Brooklyn",FALSE,NA,73,0,0.26,NA
2024-08-09,"Brooklyn",TRUE,17265,73,0,0.26,NA
2024-08-09,"Manhattan",FALSE,NA,73,0,0.26,NA
2024-08-09,"Manhattan",TRUE,NA,73,0,0.26,NA
2024-08-09,"Queens",FALSE,NA,73,0,0.26,NA
2024-08-10,"Bronx",FALSE,NA,74,0,0,NA
2024-08-10,"Brooklyn",FALSE,NA,74,0,0,NA
2024-08-10,"Brooklyn",TRUE,23067,74,0,0,NA
2024-08-10,"Manhattan",FALSE,NA,74,0,0,NA
2024-08-10,"Manhattan",TRUE,NA,74,0,0,NA
2024-08-10,"Queens",FALSE,NA,74,0,0,NA
2024-08-11,"Bronx",FALSE,NA,73,0,0,NA
2024-08-11,"Brooklyn",FALSE,NA,73,0,0,NA
2024-08-11,"Brooklyn",TRUE,18650,73,0,0,NA
2024-08-11,"Manhattan",FALSE,NA,73,0,0,NA
2024-08-11,"Manhattan",TRUE,NA,73,0,0,NA
2024-08-11,"Queens",FALSE,NA,73,0,0,NA
2024-08-12,"Bronx",FALSE,203373,64,0,0.01,NA
2024-08-12,"Brooklyn",FALSE,NA,64,0,0.01,NA
2024-08-12,"Brooklyn",TRUE,19941,64,0,0.01,NA
2024-08-12,"Manhattan",FALSE,NA,64,0,0.01,NA
2024-08-12,"Manhattan",TRUE,NA,64,0,0.01,NA
2024-08-12,"Queens",FALSE,NA,64,0,0.01,NA
2024-08-13,"Bronx",FALSE,211758,65,0,0,NA
2024-08-13,"Brooklyn",FALSE,NA,65,0,0,NA
2024-08-13,"Brooklyn",TRUE,NA,65,0,0,NA
